Seagate 2TB BarraCuda ST2000DM008 (SATA3/7200/256M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,256,20.2,NA,2,무게 : 최대 490g,67600
Western Digital WD 1TB BLUE WD10EZEX (SATA3/7200/64M),Western,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,25.4,29/30,2,NA,46000
Seagate 1TB BarraCuda ST1000DM010 (SATA3/7200/64M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,20.2,22/23,2,무게: 최대 400g,48000
Western Digital WD 2TB BLUE WD20EZRZ (SATA3/5400/64M),Western,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),5400,64,26.1,23/27,2,NA,61900
Seagate 4TB BarraCuda ST4000DM004 (SATA3/5400/256M),Seagate,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),5400,256,20.2,22/24,2,다층 캐싱 기술(MTC Technology) / 무게: 최대 490g,113700
Toshiba 3TB P300 HDWD130 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,64,26.1,27/28,2,DSA / 충격 감지센서 / 램프로딩 기술,95000
Toshiba 2TB P300 HDWD120 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,27/28,2,DSA / 충격 감지센서 / 램프로딩 기술,64000
Western Digital WD 4TB Red WD40EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),5400,64,26.1,25/28,3,무게: 680g,149000
Toshiba 1TB P300 HDWD110 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,26.1,25/26,2,충격 감지센서 / 램프로딩 기술,51000
Western Digital WD 4TB BLUE WD40EZRZ (SATA3/5400/64M),Western,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),5400,64,26.1,25/28,2,NA,115400
Western Digital WD 1TB MOBILE BLUE WD10SPZX (SATA3/5400/128M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,128,7,19/21,2,NA,51700
Toshiba 4TB MC04ACA400 (SATA3/7200/128M),Toshiba,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / 저전력 / RAID지원 / NASServerCloud 시스템에 최적화/ 24BAY지원,154000
Seagate 2TB BarraCuda ST2000DM006 (SATA3/7200/64M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,NA,24/26,2,무게: 최대 626g,63700
Seagate 4TB IronWolf ST4000VN008 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,23/25,3,무게: 최대 610g,154400
Western Digital WD 4TB PURPLE WD40PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),4,SATA3(6Gb/s),5400,64,26.1,25/26,3,최대 64대 카메라 지원 / 8베이 이상 / 무게: 680g,127000
Western Digital WD 2TB MOBILE BLUE WD20SPZX (SATA3/5400/128M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),2,SATA3(6Gb/s),5400,128,7,23/24,2,NA,88000
HGST 4TB Deskstar NAS HDN726040ALE614 패키지 (SATA3/7200/128M),HGST,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / DSA / S.M.A.R.T 지원 / ISE / SED / 100만 MTBF / TFC / RAID 지원,172900
HGST 8TB Deskstar NAS HDN728080ALE604 패키지 (SATA3/7200/128M),HGST,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,128,26.1,NA,3,헬륨충전 / RV센서 / S.M.A.R.T 지원 / 100만 MTBF / TFC / RAID지원,320000
Toshiba 4TB X300 HDWE140 (SATA3/7200/128M),Toshiba,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,31,2,DSA / 충격 감지센서 / 램프로딩 기술,133000
Toshiba 3TB DT01ACA300 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,64,26.1,27/28,2,680g,92000
Seagate 1TB BarraCuda ST1000LM048 (SATA3/5400/128M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,128,7,20/22,2,NA,51300
Western Digital WD 4TB BLACK WD4005FZBX (SATA3/7200/256M),Western,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,256,26.1,29/36,5,백업 마이그레이션 프로그램 제공 / 720g,238000
Western Digital 4TB Ultrastar DC HC310 (SATA3/7200/256M),Western,HDD (기업용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,256,26.1,29/36,5,RV센서 / DSA / S.M.A.R.T 지원 / ISE / SED / 24시간 연중무휴 작동설계 / MTBF: 2백만 시간,197900
Seagate 3TB BarraCuda ST3000DM007 (SATA3/5400/256M),Seagate,HDD (PC용),8.9cm (3.5형),3,SATA3(6Gb/s),5400,256,20.2,22/24,2,다층캐싱(MTC) / 무게: 490g,93300
HGST 8TB Deskstar NAS HDN728080ALE604 패키지 (SATA3/7200/128M/4PACK),HGST,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,128,26.1,NA,3,헬륨충전 / RV센서 / S.M.A.R.T 지원 / 100만 MTBF / TFC / RAID지원,1229000
Toshiba 8TB X300 HDWR180 (SATA3/7200/256M),Toshiba,HDD (PC용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,33,2,DSA / 충격 감지센서 / 램프로딩 기술,303900
Western Digital 8TB Ultrastar DC HC320 (SATA3/7200/256M),Western,HDD (기업용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,29/36,5,RV센서 / DSA / ISE / SED / 24시간 연중무휴 작동설계 / MTBF: 2백만 시간,350000
Toshiba 1TB DT01ACA100 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,NA,25/26,2,무게: 450g,47310
Seagate 8TB BarraCuda ST8000DM004 (SATA3/5400/256M),Seagate,HDD (PC용),8.9cm (3.5형),8,SATA3(6Gb/s),5400,256,26.11,23/25,2,다층캐싱(MTC) / 무게: 630g,269500
Seagate 2TB FireCuda SSHD ST2000LX001 (SATA3/5400/128M/노트북용),Seagate,SSHD (노트북용),6.4cm (2.5형),2,SATA3(6Gb/s),5400,128,7,22/24,5,낸드: MLC(8GB),121200
Toshiba 500GB MQ01ABF050 (SATA2/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),0.5,SATA2(3Gb/s),5400,8,7,NA,NA,NA,39330
Toshiba 1TB DT01ACA100 (SATA3/7200/32M),Toshiba,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,32,26.1,25/26,2,450g,47340
Western Digital WD 2TB PURPLE WD20PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),2,SATA3(6Gb/s),5400,64,26.1,23/24,3,최대 64대 카메라 지원 / 최대 8베이 / 무게: 600g,69000
Seagate 2TB BarraCuda ST2000LM015 (SATA3/5400/128M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),2,SATA3(6Gb/s),5400,128,7,22/24,2,NA,89700
Western Digital WD 3TB BLUE WD30EZRZ (SATA3/5400/64M),Western,HDD (PC용),8.9cm (3.5형),3,SATA3(6Gb/s),5400,64,26.1,23/27,2,NA,90200
Toshiba 4TB MD04ACA400 (SATA3/7200/128M),Toshiba,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,31/34,2,NA,137400
HGST 4TB Deskstar NAS HDN726040ALE614 패키지 (SATA3/7200/128M/2PACK),HGST,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / DSA / S.M.A.R.T 지원 / ISE / SED / 100만 MTBF / TFC / RAID 지원,355300
Seagate 14TB BarraCuda Pro ST14000DM001 (SATA3/7200/256M),Seagate,HDD (PC용),8.9cm (3.5형),14,SATA3(6Gb/s),7200,256,26.11,NA,5,헬륨충전 / 저전력 / 다층캐싱기술 / 워크로드 300TB / 무게: 최대 705g,790000
Seagate 14TB IronWolf ST14000VN0008 (SATA3/7200/256M),Seagate,HDD (NAS용),8.9cm (3.5형),14,SATA3(6Gb/s),7200,256,26.11,18/26,3,헬륨충전 / RV센서 / 180TB/Y / MTBF: 100만시간 / IHM솔루션 / AgileArray 지원 / 최대 8베이 / 무게: 최대 705g,672000
Seagate 8TB IronWolf ST8000VN0022 (SATA3/7200/256M),Seagate,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,27/28,3,무게: 최대 780g,315800
Western Digital WD 6TB Red WD60EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),5400,64,26,25/28,3,무게: 750g / 1~8베이 NAS솔루션용 스토리지,258600
HGST 8TB Deskstar NAS HDN728080ALE604 패키지 (SATA3/7200/128M/2PACK),HGST,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,128,26.1,NA,3,헬륨충전 / RV센서 / DSA / S.M.A.R.T 지원 / 100만 MTBF,625000
Western Digital WD 8TB Red WD80EFZX (SATA3/5400/128M),Western,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),5400,128,26,20/29,3,무게: 650g / 1~8베이 NAS솔루션용 스토리지,346200
Seagate 2TB IronWolf ST2000VN004 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),2,SATA3(6Gb/s),5900,64,26.1,19/21,3,무게: 최대 535g,105400
Seagate 4TB SkyHawk HDD ST4000VX007 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,23/25,3,무게: 최대 635g,131500
Seagate 1TB BarraCuda Pro ST1000LM049 (SATA3/7200/128M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),7200,128,7,22/24,5,저전력,75240
Toshiba 2TB DT01ACA200 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,27/28,2,680g,67000
HGST 1TB Travelstar Z5K1 HTS541010B7E610 (SATA3/5400/128M/노트북용),HGST,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,128,7,19/21,NA,NA,51000
HGST 10TB Deskstar NAS HDN721010ALE604 패키지 (SATA3/7200/256M),HGST,HDD (NAS용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,NA,3,헬륨충전 / RV센서 / S.M.A.R.T 지원 / ISE / SED,425900
Seagate 10TB BarraCuda Pro ST10000DM0004 (SATA3/7200/256M),Seagate,HDD (PC용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,NA,28/32,5,헬륨충전 / 무게: 최대 650g,490000
Toshiba 1TB DT01ABA100V (SATA3/5700/64M),Toshiba,HDD (CCTV용),8.9cm (3.5형),1,SATA3(6Gb/s),5700,64,26,19/22,3,저전력 / 무게: 424g,48900
Toshiba 500GB MQ01ABF050 (SATA3/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,8,7,19/21,NA,저전력,39500
Seagate 6TB SkyHawk HDD ST6000VX0023 (SATA3/7200/256M),Seagate,HDD (CCTV용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,256,26,27/28,3,무게: 최대 705g,222828
Seagate 14TB IronWolf Pro ST14000NE0008 (SATA3/7200/256M),Seagate,HDD (NAS용),8.9cm (3.5형),14,SATA3(6Gb/s),7200,256,26.11,18/26,5,헬륨충전 / RV센서 / 300TB/Y / MTBF: 120만시간 / IHM솔루션 / AgileArray 지원 / 최대 24베이 / 무게: 최대 705g,787670
Western Digital WD 1TB MOBILE BLACK WD10JPLX (SATA3/7200/32M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),7200,32,9.5,NA,5,무게 :115g,80000
Western Digital WD 1TB BLACK WD1003FZEX (SATA3/7200/64M),Western,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,26.1,29/30,5,450g,83000
HGST 1TB Travelstar 7K1000 HTS721010A9E630 (SATA3/7200/32M/노트북용),HGST,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),7200,32,9.5,25/27,NA,Advenced Format,70000
Western Digital WD 500GB MOBILE BLACK WD5000LPLX (SATA3/7200/32M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),7200,32,7,NA,5,듀얼 프로세서 / 동적캐시 / No Touch 램프 로드 / 무게 : 92g,59000
Seagate 4TB Video ST4000VM000 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,NA,NA,저전력,149000
Toshiba 500GB DT01ACA050 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,64,NA,25/26,2,무게: 450g,42150
Western Digital WD 500GB WD5000AZLX (SATA3/7200/32M),Western,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,32,26.1,29/30,2,NA,47910
Western Digital WD 2TB Red WD20EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),2,SATA3(6Gb/s),5400,64,26.1,23/24,3,무게: 600g,104300
Western Digital WD 3TB PURPLE WD30PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5400,64,26.1,23/24,3,최대 64대 카메라 지원 / 최대 8베이 / 무게: 640g,101000
Toshiba 2TB DT01ABA200V (SATA3/5700/64M),Toshiba,HDD (CCTV용),8.9cm (3.5형),2,SATA3(6Gb/s),5700,64,26.1,22/24,3,저전력 / 무게: 556g,65000
Toshiba 1TB MQ01ABD100 (SATA2/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),1,SATA2(3Gb/s),5400,8,9.5,23/24,1,117g,51200
Western Digital WD 2TB BLACK WD2003FZEX (SATA3/7200/64M),Western,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,29/30,5,600g,153100
Toshiba 6TB X300 HDWE160 (SATA3/7200/128M),Toshiba,HDD (PC용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,34,2,DSA / 충격 감지센서 / 램프로딩 기술,223000
Seagate 2TB BarraCuda Pro ST2000DM009 (SATA3/7200/128M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26,28/32,5,무게: 최대 780g,152200
Western Digital WD 6TB PURPLE WD60PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),6,SATA3(6Gb/s),5400,64,26.1,25/26,3,저전력 / 무게: 750g,230000
Western Digital WD 500GB MOBILE BLUE WD5000LPCX (SATA3/5400/16M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,16,7,17/22,NA,NA,46040
Seagate 8TB SkyHawk HDD ST8000VX0022 (SATA3/7200/256M),Seagate,HDD (CCTV용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26,27/28,3,무게: 최대 780g,293764
Western Digital WD 8TB PURPLE WD80PURZ (SATA3/5400/128M),Western,HDD (CCTV용),8.9cm (3.5형),8,SATA3(6Gb/s),5400,128,26.1,20/29,3,저전력 / 무게: 650g,330000
Seagate 10TB IronWolf ST10000VN0004 (SATA3/7200/256M),Seagate,HDD (NAS용),10TB,NA,SATA3(6Gb/s),7200,256,26,28/32,3,헬륨충전 / RV센서 / 저전력 / 무게: 최대 650g,400000
Western Digital WD 3TB Red WD30EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),3,SATA3(6Gb/s),5400,64,26.1,23/24,3,무게: 640g,121200
Toshiba 500GB P300 DT01ACA050 (SATA3/7200/64M),Toshiba,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,64,26.1,25/26,2,충격 감지센서 / 램프로딩 기술,40500
Seagate 500GB BarraCuda ST500LM030 (SATA3/5400/128M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,128,7,20/22,2,NA,44700
Western Digital WD 10TB Red WD100EFAX (SATA3/5400/256M),Western,HDD (NAS용),8.9cm (3.5형),10,SATA3(6Gb/s),5400,256,26.1,20/29,3,저전력 / NASware3.0 / 650g,451000
Western Digital WD 1TB Red WD10EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),1,SATA3(6Gb/s),5400,64,26,21/22,3,무게: 450g,75300
HGST 4TB Ultrastar 7K6000 HUS726040ALA610 (SATA3/7200/128M),HGST,HDD (기업용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / ISE / SED / MTBF 200만시간 / 서버 및 스토리지 지원 / DAS 지원 / Raid 지원,196800
Seagate 1TB IronWolf ST1000VN002 (SATA3/5900/64M),Seagate,HDD (NAS용),1TB,NA,SATA3(6Gb/s),5900,64,20,21/23,3,무게: 최대 415g,74500
Seagate 12TB IronWolf ST12000VN0007 (SATA3/7200/256M),Seagate,HDD (NAS용),8.9cm (3.5형),12,SATA3(6Gb/s),7200,256,26.11,28/32,3,헬륨충전 / RV센서 / IHM솔루션 / AgileArray 지원 / 4K 최적화 / 최대 8베이 / 무게: 최대 705g,550000
Seagate 12TB Exos X12 ST12000NM0007 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),12,SATA3(6Gb/s),7200,256,26.1,NA,5,헬륨충전 / ISE / SED,691000
Seagate 3TB IronWolf ST3000VN007 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,23/25,3,무게: 최대 610g,129900
Seagate 10TB IronWolf Pro ST10000NE0004 (SATA3/7200/256M),Seagate,HDD (NAS용),10TB,NA,SATA3(6Gb/s),7200,256,26,28/32,5,헬륨충전 / RV센서 / 저전력 / 무게: 최대 650g,526000
Western Digital WD 1TB PURPLE WD10PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),1,SATA3(6Gb/s),5400,64,26.1,21/22,3,최대 64대 카메라 지원 / 최대 8베이 / 무게: 450g,57000
Seagate 1TB FireCuda SSHD ST1000LX015 (SATA3/5400/128M/노트북용),Seagate,SSHD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,128,7,20/22,5,낸드: MLC(8GB),80800
Toshiba 3TB DT01ABA300V (SATA3/5940/64M),Toshiba,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5940,64,26.1,24/25,3,저전력 / 무게: 675g,93200
Seagate 500GB BarraCuda ST500DM009 (SATA3/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,32,20,22/23,2,무게: 최대 400g,50410
