Seagate 1TB Video ST1000VM002 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),1,SATA3(6Gb/s),5900,64,20,NA,NA,저전력,70220
Western Digital WD 250GB VelociRaptor WD2500HHTZ (SATA3/10K/64M),Western,HDD (기업용),8.9cm (3.5형),0.25,SATA3(6Gb/s),10000,64,25.4,NA,5,NA,197800
Seagate 80GB Momentus 5400.3 ST980815A (EIDE/5400/8M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),0.08,NA,5400,NA,9.5,NA,NA,E-IDE / 8MB,69250
Seagate 1TB Exos 7E2 ST1000NM0008 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,128,26.1,NA,5,MTBF 200만시간,122000
Western Digital WD 6TB Red Pro WD6001FFWX (SATA3/7200/128M),Western,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,31/34,5,8~16베이 NAS솔루션용 스토리지,364140
Seagate 4TB NAS HDD + Rescue ST4000VN003 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,NA,3,NA,180000
Western Digital WD 4TB Red Pro WD4001FFSX (SATA3/7200/64M),Western,HDD (NAS용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,64,26.1,NA,5,8~16베이 NAS솔루션용 스토리지,249000
Seagate 320GB BarraCuda 7200.12 ST3320418AS (SATA2/7200/16M),Seagate,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,NA,20,NA,NA,16MB,65790
Seagate 10TB Exos X10 ST10000NM0086 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,NA,5,헬륨충전,562000
Seagate 1TB SV35 ST1000VX000 (SATA3/7200/64M),Seagate,HDD (PC용),1TB,NA,SATA3(6Gb/s),7200,64,20,NA,NA,NA,62000
Western Digital WD 500GB Caviar Blue WD5000AAKX (SATA3/7200/16M/리퍼비시),Western,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,16,NA,NA,NA,NA,32050
Western Digital WD 250GB Caviar Blue WD2500AAKX (SATA3/7200/16M/리퍼비시),Western,HDD (PC용),8.9cm (3.5형),0.25,SATA3(6Gb/s),7200,16,NA,NA,NA,NA,25740
Western Digital WD 80GB Scorpio Blue WD800BEVE (EIDE/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.08,NA,5400,NA,9.5,NA,NA,E-IDE / 8MB,71280
Seagate 1.8TB Exos 10E2400 ST1800MM0129 (SAS/10K/256M),Seagate,HDD (기업용),6.4cm (2.5형),1.8,SA-SCSI(12Gb/s),10000,256,15,NA,5,eMLC 16GB,516000
Western Digital WD 6TB WD6001FZWX (SATA3/7200/128M),Western,HDD (PC용),6TB,NA,SATA3(6Gb/s),7200,128,26.1,NA,5,NA,351800
Seagate 2TB BarraCuda Green ST2000DL003 (SATA3/5900/64M),Seagate,HDD (PC용),8.9cm (3.5형),2TB ,SATA3(6Gb/s),5900,64,26.1,NA,NA,저전력,105000
Seagate 1TB NAS HDD + Rescue ST1000VN001 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),1,SATA3(6Gb/s),5900,64,20,NA,3,NA,86000
Seagate 2TB Enterprise NAS HDD ST2000VN0001 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / DSA / 120만 시간 MTBF / TCA 모터 내장 / 3D 모터밸런싱 / DAS 지원 / 서버 스토리지 지원,148000
Seagate 2TB Pipeline HD ST2000VM003 (SATA2/5900/64M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA2(3Gb/s),5900,64,26.1,NA,NA,저전력 / 535g,103000
HGST 2TB Ultrastar 7K4000 HUS724020ALA640 (SATA3/7200/64M),HGST,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,NA,5,저전력,250000
Western Digital WD 320GB Scorpio WD3200BEVT (SATA2/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.32,SATA2(3Gb/s),5400,NA,7,NA,NA,8MB,91440
Seagate 1TB Mobile HDD ST1000LM035 (SATA3/5400/128M/노트북용),Seagate,HDD (노트북용),1TB,NA,SATA3(6Gb/s),5400,128,7,NA,2,NA,62300
